DutyID;Paid time or cost of duty;Trips;Car travels
302;433;"57, 58, 59, 60, 96, 14, 15, 16, 17, 75, 76, ";"1, 59, 216, "
303;466;"57, 58, 59, 60, 96, 14, 15, 16, 17, 75, 76, 77, ";"1, 59, 219, "
304;467;"57, 58, 59, 60, 96, 14, 15, 16, 17, 75, 76, 77, 78, ";"1, 59, 222, "
305;493;"57, 58, 59, 60, 96, 14, 15, 16, 17, 75, 76, 77, 78, 79, ";"1, 59, 276, "
306;466;"57, 58, 59, 60, 96, 14, 15, 16, 17, 77, ";"1, 59, 219, "
307;467;"57, 58, 59, 60, 96, 14, 15, 16, 17, 77, 78, ";"1, 59, 222, "
308;493;"57, 58, 59, 60, 96, 14, 15, 16, 17, 77, 78, 79, ";"1, 59, 276, "
309;467;"57, 58, 59, 60, 96, 14, 15, 16, 17, 78, ";"1, 59, 222, "
310;493;"57, 58, 59, 60, 96, 14, 15, 16, 17, 78, 79, ";"1, 59, 276, "
311;467;"57, 58, 59, 60, 96, 14, 15, 16, 17, 18, 78, ";"1, 59, 222, "
312;493;"57, 58, 59, 60, 96, 14, 15, 16, 17, 18, 78, 79, ";"1, 59, 276, "
313;493;"57, 58, 59, 60, 96, 14, 15, 16, 17, 18, 19, 79, ";"1, 59, 276, "
314;467;"57, 58, 59, 60, 96, 14, 15, 16, 17, 18, 19, 20, 78, ";"1, 59, 222, "
315;493;"57, 58, 59, 60, 96, 14, 15, 16, 17, 18, 19, 20, 78, 79, ";"1, 59, 276, "
316;407;"57, 58, 59, 60, 96, 15, 75, ";"1, 86, 213, "
317;433;"57, 58, 59, 60, 96, 15, 75, 76, ";"1, 86, 216, "
318;466;"57, 58, 59, 60, 96, 15, 75, 76, 77, ";"1, 86, 219, "
319;467;"57, 58, 59, 60, 96, 15, 75, 76, 77, 78, ";"1, 86, 222, "
320;493;"57, 58, 59, 60, 96, 15, 75, 76, 77, 78, 79, ";"1, 86, 276, "
321;526;"57, 58, 59, 60, 96, 15, 75, 76, 77, 78, 79, 80, ";"1, 86, 303, "
322;527;"57, 58, 59, 60, 96, 15, 75, 76, 77, 78, 79, 80, 81, ";"1, 86, 306, "
323;466;"57, 58, 59, 60, 96, 15, 77, ";"1, 86, 219, "
324;467;"57, 58, 59, 60, 96, 15, 77, 78, ";"1, 86, 222, "
325;493;"57, 58, 59, 60, 96, 15, 77, 78, 79, ";"1, 86, 276, "
326;526;"57, 58, 59, 60, 96, 15, 77, 78, 79, 80, ";"1, 86, 303, "
327;527;"57, 58, 59, 60, 96, 15, 77, 78, 79, 80, 81, ";"1, 86, 306, "
328;467;"57, 58, 59, 60, 96, 15, 78, ";"1, 86, 222, "
329;493;"57, 58, 59, 60, 96, 15, 78, 79, ";"1, 86, 276, "
330;526;"57, 58, 59, 60, 96, 15, 78, 79, 80, ";"1, 86, 303, "
331;527;"57, 58, 59, 60, 96, 15, 78, 79, 80, 81, ";"1, 86, 306, "
332;433;"57, 58, 59, 60, 96, 15, 16, 76, ";"1, 86, 216, "
333;466;"57, 58, 59, 60, 96, 15, 16, 76, 77, ";"1, 86, 219, "
334;467;"57, 58, 59, 60, 96, 15, 16, 76, 77, 78, ";"1, 86, 222, "
335;493;"57, 58, 59, 60, 96, 15, 16, 76, 77, 78, 79, ";"1, 86, 276, "
336;526;"57, 58, 59, 60, 96, 15, 16, 76, 77, 78, 79, 80, ";"1, 86, 303, "
337;527;"57, 58, 59, 60, 96, 15, 16, 76, 77, 78, 79, 80, 81, ";"1, 86, 306, "
338;407;"57, 58, 59, 60, 96, 15, 16, 17, 75, ";"1, 86, 213, "
339;433;"57, 58, 59, 60, 96, 15, 16, 17, 75, 76, ";"1, 86, 216, "
340;466;"57, 58, 59, 60, 96, 15, 16, 17, 75, 76, 77, ";"1, 86, 219, "
341;467;"57, 58, 59, 60, 96, 15, 16, 17, 75, 76, 77, 78, ";"1, 86, 222, "
342;493;"57, 58, 59, 60, 96, 15, 16, 17, 75, 76, 77, 78, 79, ";"1, 86, 276, "
343;526;"57, 58, 59, 60, 96, 15, 16, 17, 75, 76, 77, 78, 79, 80, ";"1, 86, 303, "
344;527;"57, 58, 59, 60, 96, 15, 16, 17, 75, 76, 77, 78, 79, 80, 81, ";"1, 86, 306, "
345;466;"57, 58, 59, 60, 96, 15, 16, 17, 77, ";"1, 86, 219, "
346;467;"57, 58, 59, 60, 96, 15, 16, 17, 77, 78, ";"1, 86, 222, "
347;493;"57, 58, 59, 60, 96, 15, 16, 17, 77, 78, 79, ";"1, 86, 276, "
348;526;"57, 58, 59, 60, 96, 15, 16, 17, 77, 78, 79, 80, ";"1, 86, 303, "
349;527;"57, 58, 59, 60, 96, 15, 16, 17, 77, 78, 79, 80, 81, ";"1, 86, 306, "
350;467;"57, 58, 59, 60, 96, 15, 16, 17, 78, ";"1, 86, 222, "
351;493;"57, 58, 59, 60, 96, 15, 16, 17, 78, 79, ";"1, 86, 276, "
352;526;"57, 58, 59, 60, 96, 15, 16, 17, 78, 79, 80, ";"1, 86, 303, "
353;527;"57, 58, 59, 60, 96, 15, 16, 17, 78, 79, 80, 81, ";"1, 86, 306, "
354;467;"57, 58, 59, 60, 96, 15, 16, 17, 18, 78, ";"1, 86, 222, "
355;493;"57, 58, 59, 60, 96, 15, 16, 17, 18, 78, 79, ";"1, 86, 276, "
356;526;"57, 58, 59, 60, 96, 15, 16, 17, 18, 78, 79, 80, ";"1, 86, 303, "
357;527;"57, 58, 59, 60, 96, 15, 16, 17, 18, 78, 79, 80, 81, ";"1, 86, 306, "
358;526;"57, 58, 59, 60, 96, 15, 16, 17, 18, 80, ";"1, 86, 303, "
359;527;"57, 58, 59, 60, 96, 15, 16, 17, 18, 80, 81, ";"1, 86, 306, "
360;527;"57, 58, 59, 60, 96, 15, 16, 17, 18, 81, ";"1, 86, 306, "
361;493;"57, 58, 59, 60, 96, 15, 16, 17, 18, 19, 79, ";"1, 86, 276, "
362;526;"57, 58, 59, 60, 96, 15, 16, 17, 18, 19, 79, 80, ";"1, 86, 303, "
363;527;"57, 58, 59, 60, 96, 15, 16, 17, 18, 19, 79, 80, 81, ";"1, 86, 306, "
364;467;"57, 58, 59, 60, 96, 15, 16, 17, 18, 19, 20, 78, ";"1, 86, 222, "
365;493;"57, 58, 59, 60, 96, 15, 16, 17, 18, 19, 20, 78, 79, ";"1, 86, 276, "
366;526;"57, 58, 59, 60, 96, 15, 16, 17, 18, 19, 20, 78, 79, 80, ";"1, 86, 303, "
367;527;"57, 58, 59, 60, 96, 15, 16, 17, 18, 19, 20, 78, 79, 80, 81, ";"1, 86, 306, "
368;526;"57, 58, 59, 60, 96, 15, 16, 17, 18, 19, 20, 80, ";"1, 86, 303, "
369;527;"57, 58, 59, 60, 96, 15, 16, 17, 18, 19, 20, 80, 81, ";"1, 86, 306, "
370;527;"57, 58, 59, 60, 96, 15, 16, 17, 18, 19, 20, 81, ";"1, 86, 306, "
371;527;"57, 58, 59, 60, 96, 15, 16, 17, 18, 19, 20, 21, 81, ";"1, 86, 306, "
372;527;"57, 58, 59, 60, 96, 15, 16, 17, 18, 19, 20, 21, 22, 23, 81, ";"1, 86, 306, "
373;433;"57, 58, 59, 60, 96, 16, 76, ";"1, 113, 216, "
374;466;"57, 58, 59, 60, 96, 16, 76, 77, ";"1, 113, 219, "
375;467;"57, 58, 59, 60, 96, 16, 76, 77, 78, ";"1, 113, 222, "
376;493;"57, 58, 59, 60, 96, 16, 76, 77, 78, 79, ";"1, 113, 276, "
377;526;"57, 58, 59, 60, 96, 16, 76, 77, 78, 79, 80, ";"1, 113, 303, "
378;527;"57, 58, 59, 60, 96, 16, 76, 77, 78, 79, 80, 81, ";"1, 113, 306, "
379;553;"57, 58, 59, 60, 96, 16, 76, 77, 78, 79, 80, 81, 82, ";"1, 113, 360, "
380;407;"57, 58, 59, 60, 96, 16, 17, 75, ";"1, 113, 213, "
381;433;"57, 58, 59, 60, 96, 16, 17, 75, 76, ";"1, 113, 216, "
382;466;"57, 58, 59, 60, 96, 16, 17, 75, 76, 77, ";"1, 113, 219, "
383;467;"57, 58, 59, 60, 96, 16, 17, 75, 76, 77, 78, ";"1, 113, 222, "
384;493;"57, 58, 59, 60, 96, 16, 17, 75, 76, 77, 78, 79, ";"1, 113, 276, "
385;526;"57, 58, 59, 60, 96, 16, 17, 75, 76, 77, 78, 79, 80, ";"1, 113, 303, "
386;527;"57, 58, 59, 60, 96, 16, 17, 75, 76, 77, 78, 79, 80, 81, ";"1, 113, 306, "
387;553;"57, 58, 59, 60, 96, 16, 17, 75, 76, 77, 78, 79, 80, 81, 82, ";"1, 113, 360, "
388;466;"57, 58, 59, 60, 96, 16, 17, 77, ";"1, 113, 219, "
389;467;"57, 58, 59, 60, 96, 16, 17, 77, 78, ";"1, 113, 222, "
390;493;"57, 58, 59, 60, 96, 16, 17, 77, 78, 79, ";"1, 113, 276, "
391;526;"57, 58, 59, 60, 96, 16, 17, 77, 78, 79, 80, ";"1, 113, 303, "
392;527;"57, 58, 59, 60, 96, 16, 17, 77, 78, 79, 80, 81, ";"1, 113, 306, "
393;553;"57, 58, 59, 60, 96, 16, 17, 77, 78, 79, 80, 81, 82, ";"1, 113, 360, "
394;467;"57, 58, 59, 60, 96, 16, 17, 78, ";"1, 113, 222, "
395;493;"57, 58, 59, 60, 96, 16, 17, 78, 79, ";"1, 113, 276, "
396;526;"57, 58, 59, 60, 96, 16, 17, 78, 79, 80, ";"1, 113, 303, "
397;527;"57, 58, 59, 60, 96, 16, 17, 78, 79, 80, 81, ";"1, 113, 306, "
398;553;"57, 58, 59, 60, 96, 16, 17, 78, 79, 80, 81, 82, ";"1, 113, 360, "
399;553;"57, 58, 59, 60, 96, 16, 17, 80, 81, 82, ";"1, 113, 360, "
400;553;"57, 58, 59, 60, 96, 16, 17, 81, 82, ";"1, 113, 360, "
401;467;"57, 58, 59, 60, 96, 16, 17, 18, 78, ";"1, 113, 222, "
402;493;"57, 58, 59, 60, 96, 16, 17, 18, 78, 79, ";"1, 113, 276, "
403;526;"57, 58, 59, 60, 96, 16, 17, 18, 78, 79, 80, ";"1, 113, 303, "
404;527;"57, 58, 59, 60, 96, 16, 17, 18, 78, 79, 80, 81, ";"1, 113, 306, "
405;553;"57, 58, 59, 60, 96, 16, 17, 18, 78, 79, 80, 81, 82, ";"1, 113, 360, "
406;526;"57, 58, 59, 60, 96, 16, 17, 18, 80, ";"1, 113, 303, "
407;527;"57, 58, 59, 60, 96, 16, 17, 18, 80, 81, ";"1, 113, 306, "
408;553;"57, 58, 59, 60, 96, 16, 17, 18, 80, 81, 82, ";"1, 113, 360, "
409;527;"57, 58, 59, 60, 96, 16, 17, 18, 81, ";"1, 113, 306, "
410;553;"57, 58, 59, 60, 96, 16, 17, 18, 81, 82, ";"1, 113, 360, "
411;493;"57, 58, 59, 60, 96, 16, 17, 18, 19, 79, ";"1, 113, 276, "
412;526;"57, 58, 59, 60, 96, 16, 17, 18, 19, 79, 80, ";"1, 113, 303, "
413;527;"57, 58, 59, 60, 96, 16, 17, 18, 19, 79, 80, 81, ";"1, 113, 306, "
414;553;"57, 58, 59, 60, 96, 16, 17, 18, 19, 79, 80, 81, 82, ";"1, 113, 360, "
415;467;"57, 58, 59, 60, 96, 16, 17, 18, 19, 20, 78, ";"1, 113, 222, "
416;493;"57, 58, 59, 60, 96, 16, 17, 18, 19, 20, 78, 79, ";"1, 113, 276, "
417;526;"57, 58, 59, 60, 96, 16, 17, 18, 19, 20, 78, 79, 80, ";"1, 113, 303, "
418;527;"57, 58, 59, 60, 96, 16, 17, 18, 19, 20, 78, 79, 80, 81, ";"1, 113, 306, "
419;553;"57, 58, 59, 60, 96, 16, 17, 18, 19, 20, 78, 79, 80, 81, 82, ";"1, 113, 360, "
420;526;"57, 58, 59, 60, 96, 16, 17, 18, 19, 20, 80, ";"1, 113, 303, "
421;527;"57, 58, 59, 60, 96, 16, 17, 18, 19, 20, 80, 81, ";"1, 113, 306, "
422;553;"57, 58, 59, 60, 96, 16, 17, 18, 19, 20, 80, 81, 82, ";"1, 113, 360, "
423;527;"57, 58, 59, 60, 96, 16, 17, 18, 19, 20, 81, ";"1, 113, 306, "
424;553;"57, 58, 59, 60, 96, 16, 17, 18, 19, 20, 81, 82, ";"1, 113, 360, "
425;527;"57, 58, 59, 60, 96, 16, 17, 18, 19, 20, 21, 81, ";"1, 113, 306, "
426;553;"57, 58, 59, 60, 96, 16, 17, 18, 19, 20, 21, 81, 82, ";"1, 113, 360, "
427;553;"57, 58, 59, 60, 96, 16, 17, 18, 19, 20, 21, 22, 82, ";"1, 113, 360, "
428;527;"57, 58, 59, 60, 96, 16, 17, 18, 19, 20, 21, 22, 23, 81, ";"1, 113, 306, "
429;553;"57, 58, 59, 60, 96, 16, 17, 18, 19, 20, 21, 22, 23, 81, 82, ";"1, 113, 360, "
430;407;"57, 58, 59, 60, 96, 17, 75, ";"1, 137, 213, "
431;433;"57, 58, 59, 60, 96, 17, 75, 76, ";"1, 137, 216, "
432;466;"57, 58, 59, 60, 96, 17, 75, 76, 77, ";"1, 137, 219, "
433;467;"57, 58, 59, 60, 96, 17, 75, 76, 77, 78, ";"1, 137, 222, "
434;493;"57, 58, 59, 60, 96, 17, 75, 76, 77, 78, 79, ";"1, 137, 276, "
435;526;"57, 58, 59, 60, 96, 17, 75, 76, 77, 78, 79, 80, ";"1, 137, 303, "
436;527;"57, 58, 59, 60, 96, 17, 75, 76, 77, 78, 79, 80, 81, ";"1, 137, 306, "
437;553;"57, 58, 59, 60, 96, 17, 75, 76, 77, 78, 79, 80, 81, 82, ";"1, 137, 360, "
438;466;"57, 58, 59, 60, 96, 17, 77, ";"1, 137, 219, "
439;467;"57, 58, 59, 60, 96, 17, 77, 78, ";"1, 137, 222, "
440;493;"57, 58, 59, 60, 96, 17, 77, 78, 79, ";"1, 137, 276, "
441;526;"57, 58, 59, 60, 96, 17, 77, 78, 79, 80, ";"1, 137, 303, "
442;527;"57, 58, 59, 60, 96, 17, 77, 78, 79, 80, 81, ";"1, 137, 306, "
443;553;"57, 58, 59, 60, 96, 17, 77, 78, 79, 80, 81, 82, ";"1, 137, 360, "
444;467;"57, 58, 59, 60, 96, 17, 78, ";"1, 137, 222, "
445;493;"57, 58, 59, 60, 96, 17, 78, 79, ";"1, 137, 276, "
446;526;"57, 58, 59, 60, 96, 17, 78, 79, 80, ";"1, 137, 303, "
447;527;"57, 58, 59, 60, 96, 17, 78, 79, 80, 81, ";"1, 137, 306, "
448;553;"57, 58, 59, 60, 96, 17, 78, 79, 80, 81, 82, ";"1, 137, 360, "
449;553;"57, 58, 59, 60, 96, 17, 80, 81, 82, ";"1, 137, 360, "
450;553;"57, 58, 59, 60, 96, 17, 81, 82, ";"1, 137, 360, "
451;467;"57, 58, 59, 60, 96, 17, 18, 78, ";"1, 137, 222, "
452;493;"57, 58, 59, 60, 96, 17, 18, 78, 79, ";"1, 137, 276, "
453;526;"57, 58, 59, 60, 96, 17, 18, 78, 79, 80, ";"1, 137, 303, "
454;527;"57, 58, 59, 60, 96, 17, 18, 78, 79, 80, 81, ";"1, 137, 306, "
455;553;"57, 58, 59, 60, 96, 17, 18, 78, 79, 80, 81, 82, ";"1, 137, 360, "
456;526;"57, 58, 59, 60, 96, 17, 18, 80, ";"1, 137, 303, "
457;527;"57, 58, 59, 60, 96, 17, 18, 80, 81, ";"1, 137, 306, "
458;553;"57, 58, 59, 60, 96, 17, 18, 80, 81, 82, ";"1, 137, 360, "
459;527;"57, 58, 59, 60, 96, 17, 18, 81, ";"1, 137, 306, "
460;553;"57, 58, 59, 60, 96, 17, 18, 81, 82, ";"1, 137, 360, "
461;493;"57, 58, 59, 60, 96, 17, 18, 19, 79, ";"1, 137, 276, "
462;526;"57, 58, 59, 60, 96, 17, 18, 19, 79, 80, ";"1, 137, 303, "
463;527;"57, 58, 59, 60, 96, 17, 18, 19, 79, 80, 81, ";"1, 137, 306, "
464;553;"57, 58, 59, 60, 96, 17, 18, 19, 79, 80, 81, 82, ";"1, 137, 360, "
465;467;"57, 58, 59, 60, 96, 17, 18, 19, 20, 78, ";"1, 137, 222, "
466;493;"57, 58, 59, 60, 96, 17, 18, 19, 20, 78, 79, ";"1, 137, 276, "
467;526;"57, 58, 59, 60, 96, 17, 18, 19, 20, 78, 79, 80, ";"1, 137, 303, "
468;527;"57, 58, 59, 60, 96, 17, 18, 19, 20, 78, 79, 80, 81, ";"1, 137, 306, "
469;553;"57, 58, 59, 60, 96, 17, 18, 19, 20, 78, 79, 80, 81, 82, ";"1, 137, 360, "
470;526;"57, 58, 59, 60, 96, 17, 18, 19, 20, 80, ";"1, 137, 303, "
471;527;"57, 58, 59, 60, 96, 17, 18, 19, 20, 80, 81, ";"1, 137, 306, "
472;553;"57, 58, 59, 60, 96, 17, 18, 19, 20, 80, 81, 82, ";"1, 137, 360, "
473;527;"57, 58, 59, 60, 96, 17, 18, 19, 20, 81, ";"1, 137, 306, "
474;553;"57, 58, 59, 60, 96, 17, 18, 19, 20, 81, 82, ";"1, 137, 360, "
475;527;"57, 58, 59, 60, 96, 17, 18, 19, 20, 21, 81, ";"1, 137, 306, "
476;553;"57, 58, 59, 60, 96, 17, 18, 19, 20, 21, 81, 82, ";"1, 137, 360, "
477;553;"57, 58, 59, 60, 96, 17, 18, 19, 20, 21, 22, 82, ";"1, 137, 360, "
478;527;"57, 58, 59, 60, 96, 17, 18, 19, 20, 21, 22, 23, 81, ";"1, 137, 306, "
479;553;"57, 58, 59, 60, 96, 17, 18, 19, 20, 21, 22, 23, 81, 82, ";"1, 137, 360, "
480;467;"57, 58, 59, 60, 96, 18, 78, ";"1, 158, 222, "
481;493;"57, 58, 59, 60, 96, 18, 78, 79, ";"1, 158, 276, "
482;526;"57, 58, 59, 60, 96, 18, 78, 79, 80, ";"1, 158, 303, "
483;527;"57, 58, 59, 60, 96, 18, 78, 79, 80, 81, ";"1, 158, 306, "
484;553;"57, 58, 59, 60, 96, 18, 78, 79, 80, 81, 82, ";"1, 158, 360, "
485;526;"57, 58, 59, 60, 96, 18, 80, ";"1, 158, 303, "
486;527;"57, 58, 59, 60, 96, 18, 80, 81, ";"1, 158, 306, "
487;553;"57, 58, 59, 60, 96, 18, 80, 81, 82, ";"1, 158, 360, "
488;527;"57, 58, 59, 60, 96, 18, 81, ";"1, 158, 306, "
489;553;"57, 58, 59, 60, 96, 18, 81, 82, ";"1, 158, 360, "
490;493;"57, 58, 59, 60, 96, 18, 19, 79, ";"1, 158, 276, "
491;526;"57, 58, 59, 60, 96, 18, 19, 79, 80, ";"1, 158, 303, "
492;527;"57, 58, 59, 60, 96, 18, 19, 79, 80, 81, ";"1, 158, 306, "
493;553;"57, 58, 59, 60, 96, 18, 19, 79, 80, 81, 82, ";"1, 158, 360, "
494;467;"57, 58, 59, 60, 96, 18, 19, 20, 78, ";"1, 158, 222, "
495;493;"57, 58, 59, 60, 96, 18, 19, 20, 78, 79, ";"1, 158, 276, "
496;526;"57, 58, 59, 60, 96, 18, 19, 20, 78, 79, 80, ";"1, 158, 303, "
497;527;"57, 58, 59, 60, 96, 18, 19, 20, 78, 79, 80, 81, ";"1, 158, 306, "
498;553;"57, 58, 59, 60, 96, 18, 19, 20, 78, 79, 80, 81, 82, ";"1, 158, 360, "
499;526;"57, 58, 59, 60, 96, 18, 19, 20, 80, ";"1, 158, 303, "
500;527;"57, 58, 59, 60, 96, 18, 19, 20, 80, 81, ";"1, 158, 306, "
501;553;"57, 58, 59, 60, 96, 18, 19, 20, 80, 81, 82, ";"1, 158, 360, "
502;527;"57, 58, 59, 60, 96, 18, 19, 20, 81, ";"1, 158, 306, "
503;553;"57, 58, 59, 60, 96, 18, 19, 20, 81, 82, ";"1, 158, 360, "
504;527;"57, 58, 59, 60, 96, 18, 19, 20, 21, 81, ";"1, 158, 306, "
505;553;"57, 58, 59, 60, 96, 18, 19, 20, 21, 81, 82, ";"1, 158, 360, "
506;553;"57, 58, 59, 60, 96, 18, 19, 20, 21, 22, 82, ";"1, 158, 360, "
507;527;"57, 58, 59, 60, 96, 18, 19, 20, 21, 22, 23, 81, ";"1, 158, 306, "
508;553;"57, 58, 59, 60, 96, 18, 19, 20, 21, 22, 23, 81, 82, ";"1, 158, 360, "
509;493;"57, 58, 59, 60, 96, 19, 79, ";"1, 176, 276, "
510;526;"57, 58, 59, 60, 96, 19, 79, 80, ";"1, 176, 303, "
511;527;"57, 58, 59, 60, 96, 19, 79, 80, 81, ";"1, 176, 306, "
512;553;"57, 58, 59, 60, 96, 19, 79, 80, 81, 82, ";"1, 176, 360, "
513;467;"57, 58, 59, 60, 96, 19, 20, 78, ";"1, 176, 222, "
514;493;"57, 58, 59, 60, 96, 19, 20, 78, 79, ";"1, 176, 276, "
515;526;"57, 58, 59, 60, 96, 19, 20, 78, 79, 80, ";"1, 176, 303, "
516;527;"57, 58, 59, 60, 96, 19, 20, 78, 79, 80, 81, ";"1, 176, 306, "
517;553;"57, 58, 59, 60, 96, 19, 20, 78, 79, 80, 81, 82, ";"1, 176, 360, "
518;526;"57, 58, 59, 60, 96, 19, 20, 80, ";"1, 176, 303, "
519;527;"57, 58, 59, 60, 96, 19, 20, 80, 81, ";"1, 176, 306, "
520;553;"57, 58, 59, 60, 96, 19, 20, 80, 81, 82, ";"1, 176, 360, "
521;527;"57, 58, 59, 60, 96, 19, 20, 81, ";"1, 176, 306, "
522;553;"57, 58, 59, 60, 96, 19, 20, 81, 82, ";"1, 176, 360, "
523;527;"57, 58, 59, 60, 96, 19, 20, 21, 81, ";"1, 176, 306, "
524;553;"57, 58, 59, 60, 96, 19, 20, 21, 81, 82, ";"1, 176, 360, "
525;553;"57, 58, 59, 60, 96, 19, 20, 21, 22, 82, ";"1, 176, 360, "
526;527;"57, 58, 59, 60, 96, 19, 20, 21, 22, 23, 81, ";"1, 176, 306, "
527;553;"57, 58, 59, 60, 96, 19, 20, 21, 22, 23, 81, 82, ";"1, 176, 360, "
528;493;"57, 58, 59, 60, 96, 20, 78, 79, ";"1, 191, 276, "
529;526;"57, 58, 59, 60, 96, 20, 78, 79, 80, ";"1, 191, 303, "
530;527;"57, 58, 59, 60, 96, 20, 78, 79, 80, 81, ";"1, 191, 306, "
531;553;"57, 58, 59, 60, 96, 20, 78, 79, 80, 81, 82, ";"1, 191, 360, "
532;526;"57, 58, 59, 60, 96, 20, 80, ";"1, 191, 303, "
533;527;"57, 58, 59, 60, 96, 20, 80, 81, ";"1, 191, 306, "
534;553;"57, 58, 59, 60, 96, 20, 80, 81, 82, ";"1, 191, 360, "
535;527;"57, 58, 59, 60, 96, 20, 81, ";"1, 191, 306, "
536;553;"57, 58, 59, 60, 96, 20, 81, 82, ";"1, 191, 360, "
537;343;"57, 58, 59, 60, 96, 69, 14, ";"1, 194, 9, "
538;376;"57, 58, 59, 60, 96, 69, 14, 15, ";"1, 194, 12, "
539;377;"57, 58, 59, 60, 96, 69, 14, 15, 16, ";"1, 194, 15, "
540;403;"57, 58, 59, 60, 96, 69, 14, 15, 16, 17, ";"1, 194, 18, "
541;436;"57, 58, 59, 60, 96, 69, 14, 15, 16, 17, 18, ";"1, 194, 21, "
542;437;"57, 58, 59, 60, 96, 69, 14, 15, 16, 17, 18, 19, ";"1, 194, 24, "
543;463;"57, 58, 59, 60, 96, 69, 14, 15, 16, 17, 18, 19, 20, ";"1, 194, 27, "
544;336;"57, 58, 59, 60, 96, 69, 70, 13, ";"1, 194, 6, "
545;343;"57, 58, 59, 60, 96, 69, 70, 13, 14, ";"1, 194, 9, "
546;376;"57, 58, 59, 60, 96, 69, 70, 13, 14, 15, ";"1, 194, 12, "
547;377;"57, 58, 59, 60, 96, 69, 70, 13, 14, 15, 16, ";"1, 194, 15, "
548;403;"57, 58, 59, 60, 96, 69, 70, 13, 14, 15, 16, 17, ";"1, 194, 18, "
549;436;"57, 58, 59, 60, 96, 69, 70, 13, 14, 15, 16, 17, 18, ";"1, 194, 21, "
550;437;"57, 58, 59, 60, 96, 69, 70, 13, 14, 15, 16, 17, 18, 19, ";"1, 194, 24, "
551;463;"57, 58, 59, 60, 96, 69, 70, 13, 14, 15, 16, 17, 18, 19, 20, ";"1, 194, 27, "
552;376;"57, 58, 59, 60, 96, 69, 70, 15, ";"1, 194, 12, "
553;377;"57, 58, 59, 60, 96, 69, 70, 15, 16, ";"1, 194, 15, "
554;403;"57, 58, 59, 60, 96, 69, 70, 15, 16, 17, ";"1, 194, 18, "
555;436;"57, 58, 59, 60, 96, 69, 70, 15, 16, 17, 18, ";"1, 194, 21, "
556;437;"57, 58, 59, 60, 96, 69, 70, 15, 16, 17, 18, 19, ";"1, 194, 24, "
557;463;"57, 58, 59, 60, 96, 69, 70, 15, 16, 17, 18, 19, 20, ";"1, 194, 27, "
558;377;"57, 58, 59, 60, 96, 69, 70, 16, ";"1, 194, 15, "
559;403;"57, 58, 59, 60, 96, 69, 70, 16, 17, ";"1, 194, 18, "
560;436;"57, 58, 59, 60, 96, 69, 70, 16, 17, 18, ";"1, 194, 21, "
561;437;"57, 58, 59, 60, 96, 69, 70, 16, 17, 18, 19, ";"1, 194, 24, "
562;463;"57, 58, 59, 60, 96, 69, 70, 16, 17, 18, 19, 20, ";"1, 194, 27, "
563;463;"57, 58, 59, 60, 96, 69, 70, 18, 19, 20, ";"1, 194, 27, "
564;463;"57, 58, 59, 60, 96, 69, 70, 19, 20, ";"1, 194, 27, "
565;377;"57, 58, 59, 60, 96, 69, 70, 71, 16, ";"1, 194, 15, "
566;403;"57, 58, 59, 60, 96, 69, 70, 71, 16, 17, ";"1, 194, 18, "
567;436;"57, 58, 59, 60, 96, 69, 70, 71, 16, 17, 18, ";"1, 194, 21, "
568;437;"57, 58, 59, 60, 96, 69, 70, 71, 16, 17, 18, 19, ";"1, 194, 24, "
569;463;"57, 58, 59, 60, 96, 69, 70, 71, 16, 17, 18, 19, 20, ";"1, 194, 27, "
570;436;"57, 58, 59, 60, 96, 69, 70, 71, 18, ";"1, 194, 21, "
571;437;"57, 58, 59, 60, 96, 69, 70, 71, 18, 19, ";"1, 194, 24, "
572;463;"57, 58, 59, 60, 96, 69, 70, 71, 18, 19, 20, ";"1, 194, 27, "
573;437;"57, 58, 59, 60, 96, 69, 70, 71, 19, ";"1, 194, 24, "
574;463;"57, 58, 59, 60, 96, 69, 70, 71, 19, 20, ";"1, 194, 27, "
575;403;"57, 58, 59, 60, 96, 69, 70, 71, 72, 17, ";"1, 194, 18, "
576;436;"57, 58, 59, 60, 96, 69, 70, 71, 72, 17, 18, ";"1, 194, 21, "
577;437;"57, 58, 59, 60, 96, 69, 70, 71, 72, 17, 18, 19, ";"1, 194, 24, "
578;463;"57, 58, 59, 60, 96, 69, 70, 71, 72, 17, 18, 19, 20, ";"1, 194, 27, "
579;377;"57, 58, 59, 60, 96, 69, 70, 71, 72, 73, 16, ";"1, 194, 15, "
580;403;"57, 58, 59, 60, 96, 69, 70, 71, 72, 73, 16, 17, ";"1, 194, 18, "
581;436;"57, 58, 59, 60, 96, 69, 70, 71, 72, 73, 16, 17, 18, ";"1, 194, 21, "
582;437;"57, 58, 59, 60, 96, 69, 70, 71, 72, 73, 16, 17, 18, 19, ";"1, 194, 24, "
583;463;"57, 58, 59, 60, 96, 69, 70, 71, 72, 73, 16, 17, 18, 19, 20, ";"1, 194, 27, "
584;436;"57, 58, 59, 60, 96, 69, 70, 71, 72, 73, 18, ";"1, 194, 21, "
585;437;"57, 58, 59, 60, 96, 69, 70, 71, 72, 73, 18, 19, ";"1, 194, 24, "
586;463;"57, 58, 59, 60, 96, 69, 70, 71, 72, 73, 18, 19, 20, ";"1, 194, 27, "
587;437;"57, 58, 59, 60, 96, 69, 70, 71, 72, 73, 19, ";"1, 194, 24, "
