DutyID;Paid time or cost of duty;Trips;Car travels
480;461;"2, 3, 4, 88, 89, 90, 91, ";"765, 3, 531, 535, "
481;369;"2, 3, 4, 100, 101, ";"765, 3, 683, 200, "
482;471;"2, 3, 4, 100, 101, 102, 103, ";"765, 3, 683, 583, "
483;379;"2, 3, 4, 115, 116, ";"765, 3, 689, 215, "
484;481;"2, 3, 4, 115, 116, 117, 118, ";"765, 3, 689, 693, "
485;389;"2, 3, 4, 135, 136, ";"765, 3, 695, 553, "
486;491;"2, 3, 4, 135, 136, 137, 138, ";"765, 3, 695, 699, "
487;402;"2, 3, 4, 147, ";"765, 3, 701, 601, "
488;464;"2, 3, 4, 147, 148, ";"765, 3, 701, 705, "
489;521;"2, 3, 4, 7, 8, 22, 23, ";"765, 3, 647, 657, "
490;531;"2, 3, 4, 20, 21, 42, 43, ";"765, 3, 653, 663, "
491;541;"2, 3, 4, 40, 41, 55, 56, ";"765, 3, 659, 669, "
492;551;"2, 3, 4, 53, 54, 73, 74, ";"765, 3, 665, 675, "
494;471;"2, 3, 4, 88, 89, 102, 103, ";"765, 3, 531, 583, "
495;481;"2, 3, 4, 100, 101, 117, 118, ";"765, 3, 683, 693, "
496;491;"2, 3, 4, 115, 116, 137, 138, ";"765, 3, 689, 699, "
497;409;"2, 3, 4, 7, 8, ";"765, 493, "
498;511;"2, 3, 4, 7, 8, 9, 10, ";"765, 651, "
499;419;"2, 3, 4, 20, 21, ";"765, 499, "
500;521;"2, 3, 4, 20, 21, 22, 23, ";"765, 657, "
501;336;"2, 3, 4, 38, 39, ";"765, 18, "
502;429;"2, 3, 4, 38, 39, 40, 41, ";"765, 505, "
503;429;"2, 3, 4, 40, 41, ";"765, 505, "
504;531;"2, 3, 4, 40, 41, 42, 43, ";"765, 663, "
505;339;"2, 3, 4, 51, 52, ";"765, 36, "
506;439;"2, 3, 4, 51, 52, 53, 54, ";"765, 511, "
507;349;"2, 3, 4, 69, 70, ";"765, 54, "
508;451;"2, 3, 4, 69, 70, 71, 72, ";"765, 523, "
509;359;"2, 3, 4, 88, 89, ";"765, 63, "
510;461;"2, 3, 4, 88, 89, 90, 91, ";"765, 535, "
511;369;"2, 3, 4, 100, 101, ";"765, 200, "
512;471;"2, 3, 4, 100, 101, 102, 103, ";"765, 583, "
513;379;"2, 3, 4, 115, 116, ";"765, 215, "
514;481;"2, 3, 4, 115, 116, 117, 118, ";"765, 693, "
515;389;"2, 3, 4, 135, 136, ";"765, 553, "
516;491;"2, 3, 4, 135, 136, 137, 138, ";"765, 699, "
517;521;"2, 3, 4, 7, 8, 22, 23, ";"765, 657, "
518;531;"2, 3, 4, 7, 8, 42, 43, ";"765, 663, "
519;531;"2, 3, 4, 20, 21, 42, 43, ";"765, 663, "
520;541;"2, 3, 4, 20, 21, 55, 56, ";"765, 669, "
521;439;"2, 3, 4, 38, 39, 53, 54, ";"765, 511, "
522;451;"2, 3, 4, 38, 39, 71, 72, ";"765, 523, "
523;541;"2, 3, 4, 40, 41, 55, 56, ";"765, 669, "
524;551;"2, 3, 4, 40, 41, 73, 74, ";"765, 675, "
525;451;"2, 3, 4, 51, 52, 71, 72, ";"765, 523, "
526;461;"2, 3, 4, 51, 52, 90, 91, ";"765, 535, "
527;461;"2, 3, 4, 69, 70, 90, 91, ";"765, 535, "
528;471;"2, 3, 4, 69, 70, 102, 103, ";"765, 583, "
529;471;"2, 3, 4, 88, 89, 102, 103, ";"765, 583, "
530;481;"2, 3, 4, 88, 89, 117, 118, ";"765, 693, "
531;481;"2, 3, 4, 100, 101, 117, 118, ";"765, 693, "
532;491;"2, 3, 4, 100, 101, 137, 138, ";"765, 699, "
533;491;"2, 3, 4, 115, 116, 137, 138, ";"765, 699, "
534;511;"2, 3, 4, 135, 136, 9, 10, ";"765, 651, "
535;322;"4, 7, 8, ";"2, 3, 647, 493, "
536;424;"4, 7, 8, 9, 10, ";"2, 3, 647, 651, "
537;332;"4, 20, 21, ";"2, 3, 653, 499, "
538;434;"4, 20, 21, 22, 23, ";"2, 3, 653, 657, "
539;342;"4, 40, 41, ";"2, 3, 659, 505, "
540;444;"4, 40, 41, 42, 43, ";"2, 3, 659, 663, "
541;352;"4, 53, 54, ";"2, 3, 665, 511, "
542;454;"4, 53, 54, 55, 56, ";"2, 3, 665, 669, "
543;364;"4, 71, 72, ";"2, 3, 671, 523, "
544;464;"4, 71, 72, 73, 74, ";"2, 3, 671, 675, "
545;272;"4, 88, 89, ";"2, 3, 531, 63, "
546;374;"4, 88, 89, 90, 91, ";"2, 3, 531, 535, "
547;282;"4, 100, 101, ";"2, 3, 683, 200, "
548;384;"4, 100, 101, 102, 103, ";"2, 3, 683, 583, "
549;292;"4, 115, 116, ";"2, 3, 689, 215, "
550;394;"4, 115, 116, 117, 118, ";"2, 3, 689, 693, "
551;302;"4, 135, 136, ";"2, 3, 695, 553, "
552;404;"4, 135, 136, 137, 138, ";"2, 3, 695, 699, "
553;315;"4, 147, ";"2, 3, 701, 601, "
554;377;"4, 147, 148, ";"2, 3, 701, 705, "
555;434;"4, 7, 8, 22, 23, ";"2, 3, 647, 657, "
556;444;"4, 20, 21, 42, 43, ";"2, 3, 653, 663, "
557;454;"4, 40, 41, 55, 56, ";"2, 3, 659, 669, "
558;464;"4, 53, 54, 73, 74, ";"2, 3, 665, 675, "
559;476;"4, 71, 72, 92, 93, ";"2, 3, 671, 1288, "
560;384;"4, 88, 89, 102, 103, ";"2, 3, 531, 583, "
561;394;"4, 100, 101, 117, 118, ";"2, 3, 683, 693, "
562;404;"4, 115, 116, 137, 138, ";"2, 3, 689, 699, "
563;322;"4, 7, 8, ";"2, 493, "
564;424;"4, 7, 8, 9, 10, ";"2, 651, "
565;332;"4, 20, 21, ";"2, 499, "
566;434;"4, 20, 21, 22, 23, ";"2, 657, "
567;258;"4, 38, 39, ";"2, 18, "
568;349;"4, 38, 39, 40, 41, ";"2, 505, "
569;342;"4, 40, 41, ";"2, 505, "
570;444;"4, 40, 41, 42, 43, ";"2, 663, "
571;258;"4, 51, 52, ";"2, 36, "
572;352;"4, 51, 52, 53, 54, ";"2, 511, "
573;262;"4, 69, 70, ";"2, 54, "
574;364;"4, 69, 70, 71, 72, ";"2, 523, "
575;272;"4, 88, 89, ";"2, 63, "
576;374;"4, 88, 89, 90, 91, ";"2, 535, "
577;282;"4, 100, 101, ";"2, 200, "
578;384;"4, 100, 101, 102, 103, ";"2, 583, "
579;292;"4, 115, 116, ";"2, 215, "
580;394;"4, 115, 116, 117, 118, ";"2, 693, "
581;302;"4, 135, 136, ";"2, 553, "
582;404;"4, 135, 136, 137, 138, ";"2, 699, "
583;434;"4, 7, 8, 22, 23, ";"2, 657, "
584;444;"4, 7, 8, 42, 43, ";"2, 663, "
585;444;"4, 20, 21, 42, 43, ";"2, 663, "
586;454;"4, 20, 21, 55, 56, ";"2, 669, "
587;359;"4, 38, 39, 53, 54, ";"2, 511, "
588;371;"4, 38, 39, 71, 72, ";"2, 523, "
589;454;"4, 40, 41, 55, 56, ";"2, 669, "
590;464;"4, 40, 41, 73, 74, ";"2, 675, "
591;364;"4, 51, 52, 71, 72, ";"2, 523, "
592;374;"4, 51, 52, 90, 91, ";"2, 535, "
593;374;"4, 69, 70, 90, 91, ";"2, 535, "
594;384;"4, 69, 70, 102, 103, ";"2, 583, "
595;384;"4, 88, 89, 102, 103, ";"2, 583, "
596;394;"4, 88, 89, 117, 118, ";"2, 693, "
597;394;"4, 100, 101, 117, 118, ";"2, 693, "
598;404;"4, 100, 101, 137, 138, ";"2, 699, "
599;404;"4, 115, 116, 137, 138, ";"2, 699, "
600;424;"4, 135, 136, 9, 10, ";"2, 651, "
601;424;"4, 5, 6, 9, 10, ";"2, 6, 1379, 651, "
602;526;"4, 5, 6, 9, 10, 11, ";"2, 6, 1379, 1384, "
603;434;"4, 5, 6, 22, 23, ";"2, 6, 1387, 657, "
604;536;"4, 5, 6, 22, 23, 24, ";"2, 6, 1387, 1392, "
605;444;"4, 5, 6, 42, 43, ";"2, 6, 1395, 663, "
606;546;"4, 5, 6, 42, 43, 44, ";"2, 6, 1395, 1400, "
607;454;"4, 5, 6, 55, 56, ";"2, 6, 1403, 669, "
609;364;"4, 5, 6, 71, 72, ";"2, 6, 671, 523, "
610;464;"4, 5, 6, 71, 72, 73, 74, ";"2, 6, 671, 675, "
611;374;"4, 5, 6, 90, 91, ";"2, 6, 1415, 535, "
612;476;"4, 5, 6, 90, 91, 92, 93, ";"2, 6, 1415, 1288, "
613;384;"4, 5, 6, 102, 103, ";"2, 6, 1423, 583, "
614;486;"4, 5, 6, 102, 103, 104, ";"2, 6, 1423, 1428, "
615;394;"4, 5, 6, 117, 118, ";"2, 6, 1431, 693, "
616;496;"4, 5, 6, 117, 118, 119, ";"2, 6, 1431, 1436, "
617;404;"4, 5, 6, 137, 138, ";"2, 6, 1439, 699, "
618;506;"4, 5, 6, 137, 138, 139, ";"2, 6, 1439, 1444, "
619;466;"4, 5, 6, 148, 149, ";"2, 6, 1447, 1448, "
620;536;"4, 5, 6, 9, 10, 24, ";"2, 6, 1379, 1392, "
621;546;"4, 5, 6, 22, 23, 44, ";"2, 6, 1387, 1400, "
624;476;"4, 5, 6, 71, 72, 92, 93, ";"2, 6, 671, 1288, "
625;486;"4, 5, 6, 90, 91, 104, ";"2, 6, 1415, 1428, "
626;496;"4, 5, 6, 102, 103, 119, ";"2, 6, 1423, 1436, "
627;506;"4, 5, 6, 117, 118, 139, ";"2, 6, 1431, 1444, "
628;384;"4, 5, 6, 148, ";"2, 6, 1447, 1476, "
629;424;"4, 5, 6, 9, 10, ";"2, 651, "
630;526;"4, 5, 6, 9, 10, 11, ";"2, 1384, "
631;434;"4, 5, 6, 22, 23, ";"2, 657, "
632;536;"4, 5, 6, 22, 23, 24, ";"2, 1392, "
633;347;"4, 5, 6, 40, 41, ";"2, 505, "
634;444;"4, 5, 6, 40, 41, 42, 43, ";"2, 663, "
635;444;"4, 5, 6, 42, 43, ";"2, 663, "
636;546;"4, 5, 6, 42, 43, 44, ";"2, 1400, "
637;352;"4, 5, 6, 53, 54, ";"2, 511, "
638;454;"4, 5, 6, 53, 54, 55, 56, ";"2, 669, "
639;364;"4, 5, 6, 71, 72, ";"2, 523, "
640;464;"4, 5, 6, 71, 72, 73, 74, ";"2, 675, "
641;374;"4, 5, 6, 90, 91, ";"2, 535, "
642;476;"4, 5, 6, 90, 91, 92, 93, ";"2, 1288, "
643;384;"4, 5, 6, 102, 103, ";"2, 583, "
644;486;"4, 5, 6, 102, 103, 104, ";"2, 1428, "
645;394;"4, 5, 6, 117, 118, ";"2, 693, "
646;496;"4, 5, 6, 117, 118, 119, ";"2, 1436, "
647;404;"4, 5, 6, 137, 138, ";"2, 699, "
648;506;"4, 5, 6, 137, 138, 139, ";"2, 1444, "
649;536;"4, 5, 6, 9, 10, 24, ";"2, 1392, "
650;546;"4, 5, 6, 9, 10, 44, ";"2, 1400, "
651;546;"4, 5, 6, 22, 23, 44, ";"2, 1400, "
653;454;"4, 5, 6, 40, 41, 55, 56, ";"2, 669, "
654;464;"4, 5, 6, 40, 41, 73, 74, ";"2, 675, "
657;464;"4, 5, 6, 53, 54, 73, 74, ";"2, 675, "
658;476;"4, 5, 6, 53, 54, 92, 93, ";"2, 1288, "
659;476;"4, 5, 6, 71, 72, 92, 93, ";"2, 1288, "
660;486;"4, 5, 6, 71, 72, 104, ";"2, 1428, "
661;486;"4, 5, 6, 90, 91, 104, ";"2, 1428, "
662;496;"4, 5, 6, 90, 91, 119, ";"2, 1436, "
663;496;"4, 5, 6, 102, 103, 119, ";"2, 1436, "
664;506;"4, 5, 6, 102, 103, 139, ";"2, 1444, "
665;506;"4, 5, 6, 117, 118, 139, ";"2, 1444, "
666;526;"4, 5, 6, 137, 138, 11, ";"2, 1384, "
667;332;"5, 6, 9, 10, ";"489, 6, 1379, 651, "
668;434;"5, 6, 9, 10, 11, ";"489, 6, 1379, 1384, "
669;342;"5, 6, 22, 23, ";"489, 6, 1387, 657, "
670;444;"5, 6, 22, 23, 24, ";"489, 6, 1387, 1392, "
671;352;"5, 6, 42, 43, ";"489, 6, 1395, 663, "
672;454;"5, 6, 42, 43, 44, ";"489, 6, 1395, 1400, "
673;362;"5, 6, 55, 56, ";"489, 6, 1403, 669, "
674;464;"5, 6, 55, 56, 57, ";"489, 6, 1403, 1578, "
675;272;"5, 6, 71, 72, ";"489, 6, 671, 523, "
676;372;"5, 6, 71, 72, 73, 74, ";"489, 6, 671, 675, "
677;282;"5, 6, 90, 91, ";"489, 6, 1415, 535, "
678;384;"5, 6, 90, 91, 92, 93, ";"489, 6, 1415, 1288, "
679;292;"5, 6, 102, 103, ";"489, 6, 1423, 583, "
680;394;"5, 6, 102, 103, 104, ";"489, 6, 1423, 1428, "
681;302;"5, 6, 117, 118, ";"489, 6, 1431, 693, "
682;404;"5, 6, 117, 118, 119, ";"489, 6, 1431, 1436, "
683;312;"5, 6, 137, 138, ";"489, 6, 1439, 699, "
684;414;"5, 6, 137, 138, 139, ";"489, 6, 1439, 1444, "
685;374;"5, 6, 148, 149, ";"489, 6, 1447, 1448, "
686;444;"5, 6, 9, 10, 24, ";"489, 6, 1379, 1392, "
687;454;"5, 6, 22, 23, 44, ";"489, 6, 1387, 1400, "
688;464;"5, 6, 42, 43, 57, ";"489, 6, 1395, 1578, "
689;474;"5, 6, 55, 56, 75, ";"489, 6, 1403, 1638, "
690;384;"5, 6, 71, 72, 92, 93, ";"489, 6, 671, 1288, "
691;394;"5, 6, 90, 91, 104, ";"489, 6, 1415, 1428, "
692;404;"5, 6, 102, 103, 119, ";"489, 6, 1423, 1436, "
693;414;"5, 6, 117, 118, 139, ";"489, 6, 1431, 1444, "
694;292;"5, 6, 148, ";"489, 6, 1447, 1476, "
695;332;"5, 6, 9, 10, ";"489, 651, "
696;434;"5, 6, 9, 10, 11, ";"489, 1384, "
697;342;"5, 6, 22, 23, ";"489, 657, "
698;444;"5, 6, 22, 23, 24, ";"489, 1392, "
699;258;"5, 6, 40, 41, ";"489, 505, "
700;353;"5, 6, 40, 41, 42, 43, ";"489, 663, "
701;352;"5, 6, 42, 43, ";"489, 663, "
702;454;"5, 6, 42, 43, 44, ";"489, 1400, "
703;260;"5, 6, 53, 54, ";"489, 511, "
704;362;"5, 6, 53, 54, 55, 56, ";"489, 669, "
705;272;"5, 6, 71, 72, ";"489, 523, "
706;372;"5, 6, 71, 72, 73, 74, ";"489, 675, "
707;282;"5, 6, 90, 91, ";"489, 535, "
708;384;"5, 6, 90, 91, 92, 93, ";"489, 1288, "
709;292;"5, 6, 102, 103, ";"489, 583, "
710;394;"5, 6, 102, 103, 104, ";"489, 1428, "
711;302;"5, 6, 117, 118, ";"489, 693, "
712;404;"5, 6, 117, 118, 119, ";"489, 1436, "
713;312;"5, 6, 137, 138, ";"489, 699, "
714;414;"5, 6, 137, 138, 139, ";"489, 1444, "
715;444;"5, 6, 9, 10, 24, ";"489, 1392, "
716;454;"5, 6, 9, 10, 44, ";"489, 1400, "
717;454;"5, 6, 22, 23, 44, ";"489, 1400, "
718;464;"5, 6, 22, 23, 57, ";"489, 1578, "
719;363;"5, 6, 40, 41, 55, 56, ";"489, 669, "
720;373;"5, 6, 40, 41, 73, 74, ";"489, 675, "
721;464;"5, 6, 42, 43, 57, ";"489, 1578, "
722;474;"5, 6, 42, 43, 75, ";"489, 1638, "
723;372;"5, 6, 53, 54, 73, 74, ";"489, 675, "
724;384;"5, 6, 53, 54, 92, 93, ";"489, 1288, "
725;384;"5, 6, 71, 72, 92, 93, ";"489, 1288, "
726;394;"5, 6, 71, 72, 104, ";"489, 1428, "
727;394;"5, 6, 90, 91, 104, ";"489, 1428, "
728;404;"5, 6, 90, 91, 119, ";"489, 1436, "
729;404;"5, 6, 102, 103, 119, ";"489, 1436, "
730;414;"5, 6, 102, 103, 139, ";"489, 1444, "
731;414;"5, 6, 117, 118, 139, ";"489, 1444, "
732;434;"5, 6, 137, 138, 11, ";"489, 1384, "
733;534;"5, 6, 7, 8, 11, 12, ";"489, 493, 1737, 1738, "
734;535;"5, 6, 7, 8, 11, 12, 13, ";"489, 493, 1737, "
735;542;"5, 6, 7, 8, 24, 25, ";"489, 493, 1744, 1745, "
736;552;"5, 6, 7, 8, 44, 45, ";"489, 493, 1748, 1749, "
737;552;"5, 6, 7, 8, 44, 45, 46, ";"489, 493, 1748, "
739;372;"5, 6, 7, 8, 73, 74, ";"489, 493, 1755, 675, "
740;474;"5, 6, 7, 8, 73, 74, 75, ";"489, 493, 1755, 1638, "
741;384;"5, 6, 7, 8, 92, 93, ";"489, 493, 1763, 1288, "
742;484;"5, 6, 7, 8, 92, 93, 94, ";"489, 493, 1763, 1768, "
743;494;"5, 6, 7, 8, 104, 105, ";"489, 493, 1771, 1772, "
744;504;"5, 6, 7, 8, 119, 120, ";"489, 493, 1775, 1776, "
745;514;"5, 6, 7, 8, 139, 140, ";"489, 493, 1779, 1780, "
746;437;"5, 6, 7, 8, 149, 150, ";"489, 493, 1783, 1784, "
747;526;"5, 6, 7, 8, 150, 151, ";"489, 493, 1787, 1788, "
748;531;"5, 6, 7, 8, 150, 151, 152, ";"489, 493, 1787, "
749;542;"5, 6, 7, 8, 11, 25, ";"489, 493, 1737, 1745, "
750;535;"5, 6, 7, 8, 24, 13, ";"489, 493, 1744, "
751;552;"5, 6, 7, 8, 24, 45, ";"489, 493, 1744, 1749, "
752;552;"5, 6, 7, 8, 24, 45, 46, ";"489, 493, 1744, "
753;552;"5, 6, 7, 8, 24, 46, ";"489, 493, 1744, "
754;552;"5, 6, 7, 8, 24, 25, 46, ";"489, 493, 1744, "
755;535;"5, 6, 7, 8, 44, 13, ";"489, 493, 1748, "
757;535;"5, 6, 7, 8, 57, 13, ";"489, 493, 1817, "
758;552;"5, 6, 7, 8, 57, 46, ";"489, 493, 1817, "
760;484;"5, 6, 7, 8, 73, 74, 94, ";"489, 493, 1755, 1768, "
761;494;"5, 6, 7, 8, 92, 93, 105, ";"489, 493, 1763, 1772, "
762;504;"5, 6, 7, 8, 104, 120, ";"489, 493, 1771, 1776, "
763;514;"5, 6, 7, 8, 119, 140, ";"489, 493, 1775, 1780, "
764;441;"5, 6, 7, 8, 11, ";"489, 493, 1737, 1840, "
765;451;"5, 6, 7, 8, 24, ";"489, 493, 1744, 1844, "
766;461;"5, 6, 7, 8, 44, ";"489, 493, 1748, 1848, "
767;471;"5, 6, 7, 8, 57, ";"489, 493, 1817, 1852, "
768;401;"5, 6, 7, 8, 104, ";"489, 493, 1771, 1856, "
769;411;"5, 6, 7, 8, 119, ";"489, 493, 1775, 1860, "
770;421;"5, 6, 7, 8, 139, ";"489, 493, 1779, 1864, "
771;381;"5, 6, 7, 8, 149, ";"489, 493, 1783, 1868, "
772;444;"5, 6, 7, 8, 150, ";"489, 493, 1787, 1872, "
773;434;"5, 6, 7, 8, 11, ";"489, 1384, "
774;534;"5, 6, 7, 8, 11, 12, ";"489, 1738, "
775;535;"5, 6, 7, 8, 11, 12, 13, ";"489, "
776;444;"5, 6, 7, 8, 24, ";"489, 1392, "
777;542;"5, 6, 7, 8, 24, 25, ";"489, 1745, "
778;355;"5, 6, 7, 8, 42, 43, ";"489, 663, "
779;454;"5, 6, 7, 8, 42, 43, 44, ";"489, 1400, "
780;362;"5, 6, 7, 8, 55, 56, ";"489, 669, "
781;464;"5, 6, 7, 8, 55, 56, 57, ";"489, 1578, "
782;372;"5, 6, 7, 8, 73, 74, ";"489, 675, "
783;474;"5, 6, 7, 8, 73, 74, 75, ";"489, 1638, "
784;384;"5, 6, 7, 8, 92, 93, ";"489, 1288, "
785;484;"5, 6, 7, 8, 92, 93, 94, ";"489, 1768, "
786;394;"5, 6, 7, 8, 104, ";"489, 1428, "
787;494;"5, 6, 7, 8, 104, 105, ";"489, 1772, "
788;404;"5, 6, 7, 8, 119, ";"489, 1436, "
789;504;"5, 6, 7, 8, 119, 120, ";"489, 1776, "
790;414;"5, 6, 7, 8, 139, ";"489, 1444, "
791;514;"5, 6, 7, 8, 139, 140, ";"489, 1780, "
792;542;"5, 6, 7, 8, 11, 25, ";"489, 1745, "
793;552;"5, 6, 7, 8, 11, 45, ";"489, 1749, "
794;552;"5, 6, 7, 8, 11, 45, 46, ";"489, "
795;552;"5, 6, 7, 8, 11, 46, ";"489, "
796;552;"5, 6, 7, 8, 11, 12, 46, ";"489, "
797;535;"5, 6, 7, 8, 24, 13, ";"489, "
798;552;"5, 6, 7, 8, 24, 45, ";"489, 1749, "
799;552;"5, 6, 7, 8, 24, 45, 46, ";"489, "
800;552;"5, 6, 7, 8, 24, 46, ";"489, "
802;552;"5, 6, 7, 8, 24, 25, 46, ";"489, "
803;464;"5, 6, 7, 8, 42, 43, 57, ";"489, 1578, "
804;474;"5, 6, 7, 8, 42, 43, 75, ";"489, 1638, "
805;474;"5, 6, 7, 8, 55, 56, 75, ";"489, 1638, "
806;484;"5, 6, 7, 8, 55, 56, 94, ";"489, 1768, "
807;484;"5, 6, 7, 8, 73, 74, 94, ";"489, 1768, "
808;494;"5, 6, 7, 8, 73, 74, 105, ";"489, 1772, "
809;494;"5, 6, 7, 8, 92, 93, 105, ";"489, 1772, "
810;504;"5, 6, 7, 8, 92, 93, 120, ";"489, 1776, "
811;504;"5, 6, 7, 8, 104, 120, ";"489, 1776, "
812;514;"5, 6, 7, 8, 104, 140, ";"489, 1780, "
813;514;"5, 6, 7, 8, 119, 140, ";"489, 1780, "
814;534;"5, 6, 7, 8, 139, 12, ";"489, 1738, "
815;535;"5, 6, 7, 8, 139, 12, 13, ";"489, "
816;535;"5, 6, 7, 8, 139, 13, ";"489, "
817;535;"5, 6, 7, 8, 139, 140, 13, ";"489, "
818;436;"7, 8, 11, 12, ";"647, 493, 1737, 1738, "
819;437;"7, 8, 11, 12, 13, ";"647, 493, 1737, "
820;444;"7, 8, 24, 25, ";"647, 493, 1744, 1745, "
821;454;"7, 8, 44, 45, ";"647, 493, 1748, 1749, "
822;454;"7, 8, 44, 45, 46, ";"647, 493, 1748, "
823;464;"7, 8, 57, 58, ";"647, 493, 1817, 1971, "
824;274;"7, 8, 73, 74, ";"647, 493, 1755, 675, "
825;376;"7, 8, 73, 74, 75, ";"647, 493, 1755, 1638, "
826;286;"7, 8, 92, 93, ";"647, 493, 1763, 1288, "
827;386;"7, 8, 92, 93, 94, ";"647, 493, 1763, 1768, "
828;396;"7, 8, 104, 105, ";"647, 493, 1771, 1772, "
829;406;"7, 8, 119, 120, ";"647, 493, 1775, 1776, "
830;416;"7, 8, 139, 140, ";"647, 493, 1779, 1780, "
831;339;"7, 8, 149, 150, ";"647, 493, 1783, 1784, "
832;428;"7, 8, 150, 151, ";"647, 493, 1787, 1788, "
833;433;"7, 8, 150, 151, 152, ";"647, 493, 1787, "
834;444;"7, 8, 11, 25, ";"647, 493, 1737, 1745, "
835;437;"7, 8, 24, 13, ";"647, 493, 1744, "
836;454;"7, 8, 24, 45, ";"647, 493, 1744, 1749, "
837;454;"7, 8, 24, 45, 46, ";"647, 493, 1744, "
838;454;"7, 8, 24, 46, ";"647, 493, 1744, "
839;454;"7, 8, 24, 25, 46, ";"647, 493, 1744, "
840;437;"7, 8, 44, 13, ";"647, 493, 1748, "
841;464;"7, 8, 44, 58, ";"647, 493, 1748, 1971, "
842;437;"7, 8, 57, 13, ";"647, 493, 1817, "
843;454;"7, 8, 57, 46, ";"647, 493, 1817, "
844;474;"7, 8, 57, 76, ";"647, 493, 1817, 2047, "
845;386;"7, 8, 73, 74, 94, ";"647, 493, 1755, 1768, "
846;396;"7, 8, 92, 93, 105, ";"647, 493, 1763, 1772, "
847;406;"7, 8, 104, 120, ";"647, 493, 1771, 1776, "
848;416;"7, 8, 119, 140, ";"647, 493, 1775, 1780, "
849;343;"7, 8, 11, ";"647, 493, 1737, 1840, "
850;353;"7, 8, 24, ";"647, 493, 1744, 1844, "
851;363;"7, 8, 44, ";"647, 493, 1748, 1848, "
852;373;"7, 8, 57, ";"647, 493, 1817, 1852, "
853;303;"7, 8, 104, ";"647, 493, 1771, 1856, "
854;313;"7, 8, 119, ";"647, 493, 1775, 1860, "
855;323;"7, 8, 139, ";"647, 493, 1779, 1864, "
856;283;"7, 8, 149, ";"647, 493, 1783, 1868, "
857;346;"7, 8, 150, ";"647, 493, 1787, 1872, "
858;336;"7, 8, 11, ";"647, 1384, "
859;436;"7, 8, 11, 12, ";"647, 1738, "
860;437;"7, 8, 11, 12, 13, ";"647, "
861;346;"7, 8, 24, ";"647, 1392, "
862;444;"7, 8, 24, 25, ";"647, 1745, "
863;258;"7, 8, 42, 43, ";"647, 663, "
864;356;"7, 8, 42, 43, 44, ";"647, 1400, "
865;264;"7, 8, 55, 56, ";"647, 669, "
866;366;"7, 8, 55, 56, 57, ";"647, 1578, "
867;274;"7, 8, 73, 74, ";"647, 675, "
868;376;"7, 8, 73, 74, 75, ";"647, 1638, "
869;286;"7, 8, 92, 93, ";"647, 1288, "
870;386;"7, 8, 92, 93, 94, ";"647, 1768, "
871;296;"7, 8, 104, ";"647, 1428, "
872;396;"7, 8, 104, 105, ";"647, 1772, "
873;306;"7, 8, 119, ";"647, 1436, "
874;406;"7, 8, 119, 120, ";"647, 1776, "
875;316;"7, 8, 139, ";"647, 1444, "
876;416;"7, 8, 139, 140, ";"647, 1780, "
877;444;"7, 8, 11, 25, ";"647, 1745, "
878;454;"7, 8, 11, 45, ";"647, 1749, "
879;454;"7, 8, 11, 45, 46, ";"647, "
880;454;"7, 8, 11, 46, ";"647, "
881;454;"7, 8, 11, 12, 46, ";"647, "
882;437;"7, 8, 24, 13, ";"647, "
883;454;"7, 8, 24, 45, ";"647, 1749, "
884;454;"7, 8, 24, 45, 46, ";"647, "
885;454;"7, 8, 24, 46, ";"647, "
886;464;"7, 8, 24, 58, ";"647, 1971, "
887;454;"7, 8, 24, 25, 46, ";"647, "
888;366;"7, 8, 42, 43, 57, ";"647, 1578, "
889;376;"7, 8, 42, 43, 75, ";"647, 1638, "
890;376;"7, 8, 55, 56, 75, ";"647, 1638, "
891;386;"7, 8, 55, 56, 94, ";"647, 1768, "
892;386;"7, 8, 73, 74, 94, ";"647, 1768, "
893;396;"7, 8, 73, 74, 105, ";"647, 1772, "
894;396;"7, 8, 92, 93, 105, ";"647, 1772, "
895;406;"7, 8, 92, 93, 120, ";"647, 1776, "
896;406;"7, 8, 104, 120, ";"647, 1776, "
897;416;"7, 8, 104, 140, ";"647, 1780, "
898;416;"7, 8, 119, 140, ";"647, 1780, "
899;436;"7, 8, 139, 12, ";"647, 1738, "
900;437;"7, 8, 139, 12, 13, ";"647, "
901;437;"7, 8, 139, 13, ";"647, "
902;437;"7, 8, 139, 140, 13, ";"647, "
903;534;"7, 8, 9, 10, 25, 26, ";"647, 651, 2181, 2182, "
904;549;"7, 8, 9, 10, 58, 59, ";"647, 651, 2185, 2186, "
905;474;"7, 8, 9, 10, 75, 76, ";"647, 651, 2189, 2047, "
906;484;"7, 8, 9, 10, 94, 95, ";"647, 651, 2193, 2194, "
907;484;"7, 8, 9, 10, 94, 95, 96, ";"647, 651, 2193, "
908;494;"7, 8, 9, 10, 105, 106, ";"647, 651, 2200, 2201, "
909;507;"7, 8, 9, 10, 120, 121, 122, ";"647, 651, 2204, 2205, "
910;484;"7, 8, 9, 10, 140, 141, ";"647, 651, 2208, "
911;534;"7, 8, 9, 10, 12, 26, ";"647, 651, 2211, 2182, "
912;454;"7, 8, 9, 10, 12, 46, ";"647, 651, 2211, "
913;549;"7, 8, 9, 10, 12, 59, ";"647, 651, 2211, 2186, "
914;484;"7, 8, 9, 10, 12, 96, ";"647, 651, 2211, "
